Always equal to ACS Summary File identification,State Postal Abbreviation,Geographic Identifier,Area Name,Tribal Tract,Tribal Block Group,FIPS,Area (Land),Area (Water),Place (State FIPS + Place FIPS),ZIP Code Tabulation Area (3-digit),Qualified Area Name,Total_Pop,Percent_Pov
ACSSF,CT,1400000US09140405600,"Census Tract 4056, Naugatuck Valley Planning Region, Connecticut",,,09140405600,7594394,368150,09,,"Census Tract 4056, Naugatuck Valley Planning Region, Connecticut",7614,20.58
ACSSF,CT,1400000US09140405700,"Census Tract 4057, Naugatuck Valley Planning Region, Connecticut",,,09140405700,3590066,77261,09,,"Census Tract 4057, Naugatuck Valley Planning Region, Connecticut",2167,3.03
ACSSF,CT,1400000US09140405801,"Census Tract 4058.01, Naugatuck Valley Planning Region, Connecticut",,,09140405801,3024884,0,09,,"Census Tract 4058.01, Naugatuck Valley Planning Region, Connecticut",3337,11.75
ACSSF,CT,1400000US09140405802,"Census Tract 4058.02, Naugatuck Valley Planning Region, Connecticut",,,09140405802,12469526,441349,09,,"Census Tract 4058.02, Naugatuck Valley Planning Region, Connecticut",4741,1.91
ACSSF,CT,1400000US09140405900,"Census Tract 4059, Naugatuck Valley Planning Region, Connecticut",,,09140405900,5300513,12334,09,,"Census Tract 4059, Naugatuck Valley Planning Region, Connecticut",5078,10.09
ACSSF,CT,1400000US09140406001,"Census Tract 4060.01, Naugatuck Valley Planning Region, Connecticut",,,09140406001,4260134,0,09,,"Census Tract 4060.01, Naugatuck Valley Planning Region, Connecticut",4093,14.58
ACSSF,CT,1400000US09140406002,"Census Tract 4060.02, Naugatuck Valley Planning Region, Connecticut",,,09140406002,3871218,0,09,,"Census Tract 4060.02, Naugatuck Valley Planning Region, Connecticut",4482,9.01
ACSSF,CT,1400000US09140406100,"Census Tract 4061, Naugatuck Valley Planning Region, Connecticut",,,09140406100,1800158,4983,09,,"Census Tract 4061, Naugatuck Valley Planning Region, Connecticut",3811,21.91
ACSSF,CT,1400000US09140425300,"Census Tract 4253, Naugatuck Valley Planning Region, Connecticut",,,09140425300,18086544,532974,09,,"Census Tract 4253, Naugatuck Valley Planning Region, Connecticut",4062,18.55
ACSSF,CT,1400000US09140425400,"Census Tract 4254, Naugatuck Valley Planning Region, Connecticut",,,09140425400,33944750,660137,09,,"Census Tract 4254, Naugatuck Valley Planning Region, Connecticut",4711,14.18
ACSSF,CT,1400000US09140425500,"Census Tract 4255, Naugatuck Valley Planning Region, Connecticut",,,09140425500,4642793,6744,09,,"Census Tract 4255, Naugatuck Valley Planning Region, Connecticut",2942,1.08
ACSSF,CT,1400000US09150708100,"Census Tract 7081, Northeastern Connecticut Planning Region, Connecticut",,,09150708100,100924002,2137004,09,,"Census Tract 7081, Northeastern Connecticut Planning Region, Connecticut",2587,9.86
ACSSF,CT,1400000US09150815000,"Census Tract 8150, Northeastern Connecticut Planning Region, Connecticut",,,09150815000,50222578,352486,09,,"Census Tract 8150, Northeastern Connecticut Planning Region, Connecticut",2168,11.2
ACSSF,CT,1400000US09150820000,"Census Tract 8200, Northeastern Connecticut Planning Region, Connecticut",,,09150820000,64988483,1052941,09,,"Census Tract 8200, Northeastern Connecticut Planning Region, Connecticut",1628,7.96
ACSSF,CT,1400000US09150825000,"Census Tract 8250, Northeastern Connecticut Planning Region, Connecticut",,,09150825000,48254860,131054,09,,"Census Tract 8250, Northeastern Connecticut Planning Region, Connecticut",1524,0
ACSSF,CT,1400000US09150830100,"Census Tract 8301, Northeastern Connecticut Planning Region, Connecticut",,,09150830100,100392972,1832456,09,,"Census Tract 8301, Northeastern Connecticut Planning Region, Connecticut",4220,4.57
ACSSF,CT,1400000US09150890203,"Census Tract 8902.03, Northeastern Connecticut Planning Region, Connecticut",,,09150890203,74720104,2514328,09,,"Census Tract 8902.03, Northeastern Connecticut Planning Region, Connecticut",991,17.26
ACSSF,CT,1400000US09150900100,"Census Tract 9001, Northeastern Connecticut Planning Region, Connecticut",,,09150900100,69571047,2603558,09,,"Census Tract 9001, Northeastern Connecticut Planning Region, Connecticut",4365,2.28
ACSSF,CT,1400000US09150900200,"Census Tract 9002, Northeastern Connecticut Planning Region, Connecticut",,,09150900200,51925313,1926527,09,,"Census Tract 9002, Northeastern Connecticut Planning Region, Connecticut",4910,13.1
ACSSF,CT,1400000US09150901101,"Census Tract 9011.01, Northeastern Connecticut Planning Region, Connecticut",,,09150901101,44717207,1635954,09,,"Census Tract 9011.01, Northeastern Connecticut Planning Region, Connecticut",3103,0
ACSSF,CT,1400000US09150901102,"Census Tract 9011.02, Northeastern Connecticut Planning Region, Connecticut",,,09150901102,112448002,1434941,09,,"Census Tract 9011.02, Northeastern Connecticut Planning Region, Connecticut",5164,6.67
ACSSF,CT,1400000US09150902200,"Census Tract 9022, Northeastern Connecticut Planning Region, Connecticut",,,09150902200,74904508,891568,09,,"Census Tract 9022, Northeastern Connecticut Planning Region, Connecticut",1616,13.17
ACSSF,CT,1400000US09150902500,"Census Tract 9025, Northeastern Connecticut Planning Region, Connecticut",,,09150902500,104451274,647536,09,,"Census Tract 9025, Northeastern Connecticut Planning Region, Connecticut",4294,8.14
ACSSF,CT,1400000US09150903101,"Census Tract 9031.01, Northeastern Connecticut Planning Region, Connecticut",,,09150903101,3637100,54688,09,,"Census Tract 9031.01, Northeastern Connecticut Planning Region, Connecticut",3497,7.61
ACSSF,CT,1400000US09150903102,"Census Tract 9031.02, Northeastern Connecticut Planning Region, Connecticut",,,09150903102,5287459,70833,09,,"Census Tract 9031.02, Northeastern Connecticut Planning Region, Connecticut",3486,12.68
ACSSF,CT,1400000US09150903200,"Census Tract 9032, Northeastern Connecticut Planning Region, Connecticut",,,09150903200,43663480,156989,09,,"Census Tract 9032, Northeastern Connecticut Planning Region, Connecticut",2273,2.3
ACSSF,CT,1400000US09150904101,"Census Tract 9041.01, Northeastern Connecticut Planning Region, Connecticut",,,09150904101,52681111,1398669,09,,"Census Tract 9041.01, Northeastern Connecticut Planning Region, Connecticut",4628,0
ACSSF,CT,1400000US09150904102,"Census Tract 9041.02, Northeastern Connecticut Planning Region, Connecticut",,,09150904102,42221032,1093389,09,,"Census Tract 9041.02, Northeastern Connecticut Planning Region, Connecticut",2493,5.56
ACSSF,CT,1400000US09150904400,"Census Tract 9044, Northeastern Connecticut Planning Region, Connecticut",,,09150904400,18929068,880329,09,,"Census Tract 9044, Northeastern Connecticut Planning Region, Connecticut",4504,23.74
ACSSF,CT,1400000US09150904500,"Census Tract 9045, Northeastern Connecticut Planning Region, Connecticut",,,09150904500,11386437,554904,09,,"Census Tract 9045, Northeastern Connecticut Planning Region, Connecticut",6160,45.3
ACSSF,CT,1400000US09150905101,"Census Tract 9051.01, Northeastern Connecticut Planning Region, Connecticut",,,09150905101,27110990,123376,09,,"Census Tract 9051.01, Northeastern Connecticut Planning Region, Connecticut",4470,3.16
ACSSF,CT,1400000US09150905102,"Census Tract 9051.02, Northeastern Connecticut Planning Region, Connecticut",,,09150905102,48343835,158624,09,,"Census Tract 9051.02, Northeastern Connecticut Planning Region, Connecticut",3986,0
ACSSF,CT,1400000US09150906100,"Census Tract 9061, Northeastern Connecticut Planning Region, Connecticut",,,09150906100,103456494,683775,09,,"Census Tract 9061, Northeastern Connecticut Planning Region, Connecticut",5082,6.23
ACSSF,CT,1400000US09150907100,"Census Tract 9071, Northeastern Connecticut Planning Region, Connecticut",,,09150907100,34472892,812212,09,,"Census Tract 9071, Northeastern Connecticut Planning Region, Connecticut",4366,4.16
ACSSF,CT,1400000US09150907200,"Census Tract 9072, Northeastern Connecticut Planning Region, Connecticut",,,09150907200,34872474,525523,09,,"Census Tract 9072, Northeastern Connecticut Planning Region, Connecticut",5500,5.02
ACSSF,CT,1400000US09150907300,"Census Tract 9073, Northeastern Connecticut Planning Region, Connecticut",,,09150907300,40498714,142661,09,,"Census Tract 9073, Northeastern Connecticut Planning Region, Connecticut",5213,24.93
ACSSF,CT,1400000US09150908100,"Census Tract 9081, Northeastern Connecticut Planning Region, Connecticut",,,09150908100,70499825,171521,09,,"Census Tract 9081, Northeastern Connecticut Planning Region, Connecticut",3601,32.08
ACSSF,CT,1400000US09160260200,"Census Tract 2602, Northwest Hills Planning Region, Connecticut",,,09160260200,50176807,268569,09,,"Census Tract 2602, Northwest Hills Planning Region, Connecticut",3200,29.06
ACSSF,CT,1400000US09160261100,"Census Tract 2611, Northwest Hills Planning Region, Connecticut",,,09160261100,148239632,7341280,09,,"Census Tract 2611, Northwest Hills Planning Region, Connecticut",4206,5.46
ACSSF,CT,1400000US09160262100,"Census Tract 2621, Northwest Hills Planning Region, Connecticut",,,09160262100,152201015,2058011,09,,"Census Tract 2621, Northwest Hills Planning Region, Connecticut",2710,0
ACSSF,CT,1400000US09160263200,"Census Tract 2632, Northwest Hills Planning Region, Connecticut",,,09160263200,119297429,656783,09,,"Census Tract 2632, Northwest Hills Planning Region, Connecticut",1438,41.4
ACSSF,CT,1400000US09160265100,"Census Tract 2651, Northwest Hills Planning Region, Connecticut",,,09160265100,68132140,3219783,09,,"Census Tract 2651, Northwest Hills Planning Region, Connecticut",1474,3.83
ACSSF,CT,1400000US09160266100,"Census Tract 2661, Northwest Hills Planning Region, Connecticut",,,09160266100,125813160,2676631,09,,"Census Tract 2661, Northwest Hills Planning Region, Connecticut",3041,16.31
ACSSF,CT,1400000US09160267100,"Census Tract 2671, Northwest Hills Planning Region, Connecticut",,,09160267100,98602270,1482946,09,,"Census Tract 2671, Northwest Hills Planning Region, Connecticut",3648,23.62
ACSSF,CT,1400000US09160268100,"Census Tract 2681, Northwest Hills Planning Region, Connecticut",,,09160268100,68102993,161539,09,,"Census Tract 2681, Northwest Hills Planning Region, Connecticut",2184,0
ACSSF,CT,1400000US09160290100,"Census Tract 2901, Northwest Hills Planning Region, Connecticut",,,09160290100,93896736,6671465,09,,"Census Tract 2901, Northwest Hills Planning Region, Connecticut",3652,8.66
ACSSF,CT,1400000US09160293100,"Census Tract 2931, Northwest Hills Planning Region, Connecticut",,,09160293100,81722366,3551365,09,,"Census Tract 2931, Northwest Hills Planning Region, Connecticut",1463,15.74
ACSSF,CT,1400000US09160296100,"Census Tract 2961, Northwest Hills Planning Region, Connecticut",,,09160296100,113004839,4028683,09,,"Census Tract 2961, Northwest Hills Planning Region, Connecticut",3181,18.6
ACSSF,CT,1400000US09160298300,"Census Tract 2983, Northwest Hills Planning Region, Connecticut",,,09160298300,17450384,183964,09,,"Census Tract 2983, Northwest Hills Planning Region, Connecticut",2734,8.18
ACSSF,CT,1400000US09160298400,"Census Tract 2984, Northwest Hills Planning Region, Connecticut",,,09160298400,62309180,712280,09,,"Census Tract 2984, Northwest Hills Planning Region, Connecticut",2795,1.86
ACSSF,CT,1400000US09160300100,"Census Tract 3001, Northwest Hills Planning Region, Connecticut",,,09160300100,54860268,660814,09,,"Census Tract 3001, Northwest Hills Planning Region, Connecticut",2618,2.2
ACSSF,CT,1400000US09160300400,"Census Tract 3004, Northwest Hills Planning Region, Connecticut",,,09160300400,30206485,33277,09,,"Census Tract 3004, Northwest Hills Planning Region, Connecticut",2115,1.76
ACSSF,CT,1400000US09160300500,"Census Tract 3005, Northwest Hills Planning Region, Connecticut",,,09160300500,60229321,1137200,09,,"Census Tract 3005, Northwest Hills Planning Region, Connecticut",3516,2.63
ACSSF,CT,1400000US09160303100,"Census Tract 3031, Northwest Hills Planning Region, Connecticut",,,09160303100,44961621,3518691,09,,"Census Tract 3031, Northwest Hills Planning Region, Connecticut",2100,0
ACSSF,CT,1400000US09160306100,"Census Tract 3061, Northwest Hills Planning Region, Connecticut",,,09160306100,95927210,2940726,09,,"Census Tract 3061, Northwest Hills Planning Region, Connecticut",6684,0
ACSSF,CT,1400000US09160310100,"Census Tract 3101, Northwest Hills Planning Region, Connecticut",,,09160310100,3364645,18317,09,,"Census Tract 3101, Northwest Hills Planning Region, Connecticut",4124,6.94
ACSSF,CT,1400000US09160310200,"Census Tract 3102, Northwest Hills Planning Region, Connecticut",,,09160310200,1374895,18411,09,,"Census Tract 3102, Northwest Hills Planning Region, Connecticut",2569,17.83
ACSSF,CT,1400000US09160310300,"Census Tract 3103, Northwest Hills Planning Region, Connecticut",,,09160310300,970255,0,09,,"Census Tract 3103, Northwest Hills Planning Region, Connecticut",1633,41.8
ACSSF,CT,1400000US09160310400,"Census Tract 3104, Northwest Hills Planning Region, Connecticut",,,09160310400,2018405,0,09,,"Census Tract 3104, Northwest Hills Planning Region, Connecticut",2593,6.73
ACSSF,CT,1400000US09160310500,"Census Tract 3105, Northwest Hills Planning Region, Connecticut",,,09160310500,1457647,0,09,,"Census Tract 3105, Northwest Hills Planning Region, Connecticut",1902,0
ACSSF,CT,1400000US09160310601,"Census Tract 3106.01, Northwest Hills Planning Region, Connecticut",,,09160310601,13575634,0,09,,"Census Tract 3106.01, Northwest Hills Planning Region, Connecticut",3161,0
ACSSF,CT,1400000US09160310602,"Census Tract 3106.02, Northwest Hills Planning Region, Connecticut",,,09160310602,6133422,0,09,,"Census Tract 3106.02, Northwest Hills Planning Region, Connecticut",4385,17.77
ACSSF,CT,1400000US09160310700,"Census Tract 3107, Northwest Hills Planning Region, Connecticut",,,09160310700,50039684,1269390,09,,"Census Tract 3107, Northwest Hills Planning Region, Connecticut",4396,39.65
ACSSF,CT,1400000US09160310801,"Census Tract 3108.01, Northwest Hills Planning Region, Connecticut",,,09160310801,4102152,4873,09,,"Census Tract 3108.01, Northwest Hills Planning Region, Connecticut",2457,68.11
ACSSF,CT,1400000US09160310803,"Census Tract 3108.03, Northwest Hills Planning Region, Connecticut",,,09160310803,5937149,0,09,,"Census Tract 3108.03, Northwest Hills Planning Region, Connecticut",5462,14.9
ACSSF,CT,1400000US09160310804,"Census Tract 3108.04, Northwest Hills Planning Region, Connecticut",,,09160310804,14008180,130419,09,,"Census Tract 3108.04, Northwest Hills Planning Region, Connecticut",2799,8.29
ACSSF,CT,1400000US09160320101,"Census Tract 3201.01, Northwest Hills Planning Region, Connecticut",,,09160320101,609064,0,09,,"Census Tract 3201.01, Northwest Hills Planning Region, Connecticut",1499,35.86
ACSSF,CT,1400000US09160320102,"Census Tract 3201.02, Northwest Hills Planning Region, Connecticut",,,09160320102,24821328,76895,09,,"Census Tract 3201.02, Northwest Hills Planning Region, Connecticut",4403,13.37
ACSSF,CT,1400000US09160320200,"Census Tract 3202, Northwest Hills Planning Region, Connecticut",,,09160320200,58783174,3309252,09,,"Census Tract 3202, Northwest Hills Planning Region, Connecticut",4340,0
ACSSF,CT,1400000US09160330100,"Census Tract 3301, Northwest Hills Planning Region, Connecticut",,,09160330100,85456173,3932194,09,,"Census Tract 3301, Northwest Hills Planning Region, Connecticut",1881,0
ACSSF,CT,1400000US09160410101,"Census Tract 4101.01, Northwest Hills Planning Region, Connecticut",,,09160410101,43821489,588924,09,,"Census Tract 4101.01, Northwest Hills Planning Region, Connecticut",5397,1.45
ACSSF,CT,1400000US09160410102,"Census Tract 4101.02, Northwest Hills Planning Region, Connecticut",,,09160410102,33106241,1247746,09,,"Census Tract 4101.02, Northwest Hills Planning Region, Connecticut",4216,0.35
ACSSF,CT,1400000US09160425601,"Census Tract 4256.01, Northwest Hills Planning Region, Connecticut",,,09160425601,117436917,2861078,09,,"Census Tract 4256.01, Northwest Hills Planning Region, Connecticut",1732,13.55
ACSSF,CT,1400000US09160425602,"Census Tract 4256.02, Northwest Hills Planning Region, Connecticut",,,09160425602,85242555,836406,09,,"Census Tract 4256.02, Northwest Hills Planning Region, Connecticut",1140,6.55
ACSSF,CT,1400000US09170140101,"Census Tract 1401.01, South Central Connecticut Planning Region, Connecticut",,,09170140101,181172,0,09,,"Census Tract 1401.01, South Central Connecticut Planning Region, Connecticut",1056,
ACSSF,CT,1400000US09170140102,"Census Tract 1401.02, South Central Connecticut Planning Region, Connecticut",,,09170140102,506661,0,09,,"Census Tract 1401.02, South Central Connecticut Planning Region, Connecticut",2704,66.11
ACSSF,CT,1400000US09170140200,"Census Tract 1402, South Central Connecticut Planning Region, Connecticut",,,09170140200,2025494,1619895,09,,"Census Tract 1402, South Central Connecticut Planning Region, Connecticut",435,0
ACSSF,CT,1400000US09170140300,"Census Tract 1403, South Central Connecticut Planning Region, Connecticut",,,09170140300,719325,0,09,,"Census Tract 1403, South Central Connecticut Planning Region, Connecticut",2623,26.92
ACSSF,CT,1400000US09170140400,"Census Tract 1404, South Central Connecticut Planning Region, Connecticut",,,09170140400,886631,472133,09,,"Census Tract 1404, South Central Connecticut Planning Region, Connecticut",3511,11.39
ACSSF,CT,1400000US09170140500,"Census Tract 1405, South Central Connecticut Planning Region, Connecticut",,,09170140500,1016311,56739,09,,"Census Tract 1405, South Central Connecticut Planning Region, Connecticut",3680,29.67
ACSSF,CT,1400000US09170140600,"Census Tract 1406, South Central Connecticut Planning Region, Connecticut",,,09170140600,742654,0,09,,"Census Tract 1406, South Central Connecticut Planning Region, Connecticut",5002,61.36
ACSSF,CT,1400000US09170140700,"Census Tract 1407, South Central Connecticut Planning Region, Connecticut",,,09170140700,550604,0,09,,"Census Tract 1407, South Central Connecticut Planning Region, Connecticut",3806,61.06
ACSSF,CT,1400000US09170140800,"Census Tract 1408, South Central Connecticut Planning Region, Connecticut",,,09170140800,1648799,115475,09,,"Census Tract 1408, South Central Connecticut Planning Region, Connecticut",4021,63.3
ACSSF,CT,1400000US09170140900,"Census Tract 1409, South Central Connecticut Planning Region, Connecticut",,,09170140900,980990,0,09,,"Census Tract 1409, South Central Connecticut Planning Region, Connecticut",5197,46.45
ACSSF,CT,1400000US09170141000,"Census Tract 1410, South Central Connecticut Planning Region, Connecticut",,,09170141000,1896847,7050,09,,"Census Tract 1410, South Central Connecticut Planning Region, Connecticut",4093,18.77
ACSSF,CT,1400000US09170141100,"Census Tract 1411, South Central Connecticut Planning Region, Connecticut",,,09170141100,3869431,15739,09,,"Census Tract 1411, South Central Connecticut Planning Region, Connecticut",3015,0
ACSSF,CT,1400000US09170141200,"Census Tract 1412, South Central Connecticut Planning Region, Connecticut",,,09170141200,1934378,18034,09,,"Census Tract 1412, South Central Connecticut Planning Region, Connecticut",4474,67.81
ACSSF,CT,1400000US09170141301,"Census Tract 1413.01, South Central Connecticut Planning Region, Connecticut",,,09170141301,4021242,38905,09,,"Census Tract 1413.01, South Central Connecticut Planning Region, Connecticut",6863,44.12
ACSSF,CT,1400000US09170141400,"Census Tract 1414, South Central Connecticut Planning Region, Connecticut",,,09170141400,1130319,0,09,,"Census Tract 1414, South Central Connecticut Planning Region, Connecticut",6139,27.36
ACSSF,CT,1400000US09170141500,"Census Tract 1415, South Central Connecticut Planning Region, Connecticut",,,09170141500,1609634,18287,09,,"Census Tract 1415, South Central Connecticut Planning Region, Connecticut",7289,34.38
ACSSF,CT,1400000US09170141600,"Census Tract 1416, South Central Connecticut Planning Region, Connecticut",,,09170141600,1068852,0,09,,"Census Tract 1416, South Central Connecticut Planning Region, Connecticut",4907,43.35
ACSSF,CT,1400000US09170141800,"Census Tract 1418, South Central Connecticut Planning Region, Connecticut",,,09170141800,1463923,0,09,,"Census Tract 1418, South Central Connecticut Planning Region, Connecticut",4200,8.74
ACSSF,CT,1400000US09170141900,"Census Tract 1419, South Central Connecticut Planning Region, Connecticut",,,09170141900,1335137,45356,09,,"Census Tract 1419, South Central Connecticut Planning Region, Connecticut",5477,0
ACSSF,CT,1400000US09170142000,"Census Tract 1420, South Central Connecticut Planning Region, Connecticut",,,09170142000,665939,0,09,,"Census Tract 1420, South Central Connecticut Planning Region, Connecticut",3488,35.95
ACSSF,CT,1400000US09170142100,"Census Tract 1421, South Central Connecticut Planning Region, Connecticut",,,09170142100,624051,0,09,,"Census Tract 1421, South Central Connecticut Planning Region, Connecticut",1497,83.53
ACSSF,CT,1400000US09170142200,"Census Tract 1422, South Central Connecticut Planning Region, Connecticut",,,09170142200,874724,50439,09,,"Census Tract 1422, South Central Connecticut Planning Region, Connecticut",1708,0
ACSSF,CT,1400000US09170142300,"Census Tract 1423, South Central Connecticut Planning Region, Connecticut",,,09170142300,1012178,240526,09,,"Census Tract 1423, South Central Connecticut Planning Region, Connecticut",5465,58.71
ACSSF,CT,1400000US09170142400,"Census Tract 1424, South Central Connecticut Planning Region, Connecticut",,,09170142400,1144657,25761,09,,"Census Tract 1424, South Central Connecticut Planning Region, Connecticut",5702,30.29
ACSSF,CT,1400000US09170142500,"Census Tract 1425, South Central Connecticut Planning Region, Connecticut",,,09170142500,1845830,276834,09,,"Census Tract 1425, South Central Connecticut Planning Region, Connecticut",6183,8.85
ACSSF,CT,1400000US09170142601,"Census Tract 1426.01, South Central Connecticut Planning Region, Connecticut",,,09170142601,3815784,340551,09,,"Census Tract 1426.01, South Central Connecticut Planning Region, Connecticut",5970,33.56
ACSSF,CT,1400000US09170142604,"Census Tract 1426.04, South Central Connecticut Planning Region, Connecticut",,,09170142604,1524437,88900,09,,"Census Tract 1426.04, South Central Connecticut Planning Region, Connecticut",3252,23.01
ACSSF,CT,1400000US09170142605,"Census Tract 1426.05, South Central Connecticut Planning Region, Connecticut",,,09170142605,963007,0,09,,"Census Tract 1426.05, South Central Connecticut Planning Region, Connecticut",4145,48.73
ACSSF,CT,1400000US09170142700,"Census Tract 1427, South Central Connecticut Planning Region, Connecticut",,,09170142700,3177377,739944,09,,"Census Tract 1427, South Central Connecticut Planning Region, Connecticut",5592,49.23
ACSSF,CT,1400000US09170142800,"Census Tract 1428, South Central Connecticut Planning Region, Connecticut",,,09170142800,3973586,2312114,09,,"Census Tract 1428, South Central Connecticut Planning Region, Connecticut",4965,1.59
ACSSF,CT,1400000US09170150100,"Census Tract 1501, South Central Connecticut Planning Region, Connecticut",,,09170150100,3165084,153797,09,,"Census Tract 1501, South Central Connecticut Planning Region, Connecticut",4781,0
ACSSF,CT,1400000US09170150200,"Census Tract 1502, South Central Connecticut Planning Region, Connecticut",,,09170150200,2296786,3704431,09,,"Census Tract 1502, South Central Connecticut Planning Region, Connecticut",3249,3.94
ACSSF,CT,1400000US09170150300,"Census Tract 1503, South Central Connecticut Planning Region, Connecticut",,,09170150300,3174930,36882,09,,"Census Tract 1503, South Central Connecticut Planning Region, Connecticut",3692,0
ACSSF,CT,1400000US09170150400,"Census Tract 1504, South Central Connecticut Planning Region, Connecticut",,,09170150400,1638869,803084,09,,"Census Tract 1504, South Central Connecticut Planning Region, Connecticut",3973,0
ACSSF,CT,1400000US09170150500,"Census Tract 1505, South Central Connecticut Planning Region, Connecticut",,,09170150500,4255061,2196698,09,,"Census Tract 1505, South Central Connecticut Planning Region, Connecticut",4158,3.21
ACSSF,CT,1400000US09170150600,"Census Tract 1506, South Central Connecticut Planning Region, Connecticut",,,09170150600,10283453,838251,09,,"Census Tract 1506, South Central Connecticut Planning Region, Connecticut",6509,6.78
ACSSF,CT,1400000US09170150700,"Census Tract 1507, South Central Connecticut Planning Region, Connecticut",,,09170150700,11471357,491296,09,,"Census Tract 1507, South Central Connecticut Planning Region, Connecticut",4430,11.63
ACSSF,CT,1400000US09170150800,"Census Tract 1508, South Central Connecticut Planning Region, Connecticut",,,09170150800,5526507,37077,09,,"Census Tract 1508, South Central Connecticut Planning Region, Connecticut",3946,3.2
ACSSF,CT,1400000US09170150900,"Census Tract 1509, South Central Connecticut Planning Region, Connecticut",,,09170150900,4476004,955137,09,,"Census Tract 1509, South Central Connecticut Planning Region, Connecticut",3956,10.2
ACSSF,CT,1400000US09170151000,"Census Tract 1510, South Central Connecticut Planning Region, Connecticut",,,09170151000,2080477,905216,09,,"Census Tract 1510, South Central Connecticut Planning Region, Connecticut",4104,3.45
ACSSF,CT,1400000US09170151100,"Census Tract 1511, South Central Connecticut Planning Region, Connecticut",,,09170151100,5668142,2373005,09,,"Census Tract 1511, South Central Connecticut Planning Region, Connecticut",6355,0.19
ACSSF,CT,1400000US09170151200,"Census Tract 1512, South Central Connecticut Planning Region, Connecticut",,,09170151200,3407374,3033,09,,"Census Tract 1512, South Central Connecticut Planning Region, Connecticut",3187,0
ACSSF,CT,1400000US09170154101,"Census Tract 1541.01, South Central Connecticut Planning Region, Connecticut",,,09170154101,2480923,43743,09,,"Census Tract 1541.01, South Central Connecticut Planning Region, Connecticut",2734,17.91
ACSSF,CT,1400000US09170154102,"Census Tract 1541.02, South Central Connecticut Planning Region, Connecticut",,,09170154102,3915625,208070,09,,"Census Tract 1541.02, South Central Connecticut Planning Region, Connecticut",5508,21.89
ACSSF,CT,1400000US09170154200,"Census Tract 1542, South Central Connecticut Planning Region, Connecticut",,,09170154200,3116828,0,09,,"Census Tract 1542, South Central Connecticut Planning Region, Connecticut",6685,12.11
ACSSF,CT,1400000US09170154500,"Census Tract 1545, South Central Connecticut Planning Region, Connecticut",,,09170154500,1353040,129649,09,,"Census Tract 1545, South Central Connecticut Planning Region, Connecticut",4761,8.05
ACSSF,CT,1400000US09170154600,"Census Tract 1546, South Central Connecticut Planning Region, Connecticut",,,09170154600,2219832,107161,09,,"Census Tract 1546, South Central Connecticut Planning Region, Connecticut",4943,23.1
ACSSF,CT,1400000US09170154700,"Census Tract 1547, South Central Connecticut Planning Region, Connecticut",,,09170154700,5052069,367751,09,,"Census Tract 1547, South Central Connecticut Planning Region, Connecticut",6613,9.6
ACSSF,CT,1400000US09170154800,"Census Tract 1548, South Central Connecticut Planning Region, Connecticut",,,09170154800,1958273,355039,09,,"Census Tract 1548, South Central Connecticut Planning Region, Connecticut",4623,0
ACSSF,CT,1400000US09170154900,"Census Tract 1549, South Central Connecticut Planning Region, Connecticut",,,09170154900,1850369,0,09,,"Census Tract 1549, South Central Connecticut Planning Region, Connecticut",3835,14.39
ACSSF,CT,1400000US09170155000,"Census Tract 1550, South Central Connecticut Planning Region, Connecticut",,,09170155000,1563727,1182829,09,,"Census Tract 1550, South Central Connecticut Planning Region, Connecticut",5382,10.06
ACSSF,CT,1400000US09170155100,"Census Tract 1551, South Central Connecticut Planning Region, Connecticut",,,09170155100,1262790,785958,09,,"Census Tract 1551, South Central Connecticut Planning Region, Connecticut",3214,5.4
ACSSF,CT,1400000US09170157100,"Census Tract 1571, South Central Connecticut Planning Region, Connecticut",,,09170157100,9341972,96412,09,,"Census Tract 1571, South Central Connecticut Planning Region, Connecticut",2711,10.8
ACSSF,CT,1400000US09170157200,"Census Tract 1572, South Central Connecticut Planning Region, Connecticut",,,09170157200,9288029,63034,09,,"Census Tract 1572, South Central Connecticut Planning Region, Connecticut",4061,0.89
ACSSF,CT,1400000US09170157300,"Census Tract 1573, South Central Connecticut Planning Region, Connecticut",,,09170157300,12104612,360991,09,,"Census Tract 1573, South Central Connecticut Planning Region, Connecticut",3294,0.84
ACSSF,CT,1400000US09170157400,"Census Tract 1574, South Central Connecticut Planning Region, Connecticut",,,09170157400,13764151,95916,09,,"Census Tract 1574, South Central Connecticut Planning Region, Connecticut",4185,0
ACSSF,CT,1400000US09170160100,"Census Tract 1601, South Central Connecticut Planning Region, Connecticut",,,09170160100,17443257,23631,09,,"Census Tract 1601, South Central Connecticut Planning Region, Connecticut",3426,1.44
ACSSF,CT,1400000US09170160200,"Census Tract 1602, South Central Connecticut Planning Region, Connecticut",,,09170160200,31279070,948311,09,,"Census Tract 1602, South Central Connecticut Planning Region, Connecticut",5615,0
ACSSF,CT,1400000US09170161100,"Census Tract 1611, South Central Connecticut Planning Region, Connecticut",,,09170161100,54564789,996204,09,,"Census Tract 1611, South Central Connecticut Planning Region, Connecticut",5280,0
ACSSF,CT,1400000US09170165100,"Census Tract 1651, South Central Connecticut Planning Region, Connecticut",,,09170165100,4735203,582965,09,,"Census Tract 1651, South Central Connecticut Planning Region, Connecticut",3636,16.38
